Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2016,12,16,-2.0,-8.4,-5.2,23.2,0.0,0.0,0.0,0.0,0.0,<31
2016,12,17,-1.2,-8.7,-5.0,23.0,0.0,0.0,0.0,0.0,0.0,<31
2016,12,18,2.2,-2.9,-0.4,18.4,0.0,0.0,7.0,4.2,0.0,<31
2016,12,19,4.7,1.2,3.0,15.0,0.0,14.4,0.0,14.4,11.0,39
2016,12,20,8.8,1.0,4.9,13.1,0.0,4.8,0.0,4.8,22.0,54
2016,12,21,6.6,0.3,3.5,14.5,0.0,0.0,0.0,0.0,0.0,<31
2016,12,22,5.5,1.4,3.5,14.5,0.0,1.2,0.0,1.2,7.0,39
2016,12,23,4.5,1.9,3.2,14.8,0.0,15.4,0.0,15.4,30.0,30
2016,12,24,4.4,-2.4,1.0,17.0,0.0,0.8,0.0,0.8,0.0,<31
2016,12,25,1.8,-4.7,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,<31
2016,12,26,2.6,-1.4,0.6,17.4,0.0,13.6,3.4,19.4,11.0,46
2016,12,27,6.8,-0.6,3.1,14.9,0.0,1.6,0.0,1.6,20.0,35
2016,12,28,5.6,-1.4,2.1,15.9,0.0,5.0,0.0,5.0,18.0,37
2016,12,29,4.9,-0.3,2.3,15.7,0.0,9.0,0.0,9.0,7.0,41
2016,12,30,4.8,-0.9,2.0,16.0,0.0,0.0,0.0,0.0,28.0,41
2016,12,31,2.1,-3.0,-0.5,18.5,0.0,7.2,4.2,13.2,4.0,37
2017,1,1,2.2,-2.3,-0.1,18.1,0.0,0.0,0.0,0.0,34.0,41
2017,1,2,1.4,-6.0,-2.3,20.3,0.0,0.0,0.0,0.0,0.0,<31
2017,1,3,0.4,-7.8,-3.7,21.7,0.0,0.0,0.0,0.0,0.0,<31
2017,1,4,2.2,-8.4,-3.1,21.1,0.0,0.0,0.0,0.0,8.0,32
2017,1,5,0.7,-6.6,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,<31
2017,1,6,2.5,-1.3,0.6,17.4,0.0,0.0,0.0,0.0,9.0,33
2017,1,7,1.9,-4.1,-1.1,19.1,0.0,0.0,0.0,0.0,0.0,<31
2017,1,8,3.7,0.3,2.0,16.0,0.0,11.0,0.0,11.0,0.0,<31
2017,1,9,5.2,1.5,3.4,14.6,0.0,2.6,0.0,2.6,20.0,59
2017,1,10,3.6,-4.5,-0.5,18.5,0.0,0.0,0.0,0.0,6.0,32
2017,1,11,1.8,-6.7,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,<31
2017,1,12,0.5,-7.6,-3.6,21.6,0.0,0.0,0.0,0.0,0.0,<31
2017,1,13,0.8,-7.1,-3.2,21.2,0.0,0.0,0.0,0.0,0.0,<31
2017,1,14,3.2,-7.1,-2.0,20.0,0.0,0.0,0.0,0.0,0.0,<31
2017,1,15,4.2,-2.6,0.8,17.2,0.0,0.0,0.0,0.0,0.0,<31
2017,1,16,6.0,0.2,3.1,14.9,0.0,4.4,0.0,4.4,0.0,<31
2017,1,17,9.0,4.7,6.9,11.1,0.0,28.4,0.0,28.4,12.0,56
2017,1,18,11.4,7.9,9.7,8.3,0.0,26.0,0.0,26.0,12.0,54
2017,1,19,8.7,5.6,7.2,10.8,0.0,20.8,0.0,20.8,12.0,37
2017,1,20,7.3,1.6,4.5,13.5,0.0,0.4,0.0,0.4,0.0,<31
2017,1,21,10.5,4.2,7.4,10.6,0.0,1.6,0.0,1.6,0.0,<31
2017,1,22,7.4,2.0,4.7,13.3,0.0,2.8,0.0,2.8,0.0,<31
2017,1,23,6.9,-1.7,2.6,15.4,0.0,0.0,0.0,0.0,0.0,<31
2017,1,24,4.6,-1.8,1.4,16.6,0.0,0.0,0.0,0.0,0.0,<31
2017,1,25,5.8,2.1,4.0,14.0,0.0,0.0,0.0,0.0,0.0,<31
2017,1,26,7.1,-0.7,3.2,14.8,0.0,0.0,0.0,0.0,0.0,<31
2017,1,27,8.9,2.2,5.6,12.4,0.0,0.0,0.0,0.0,0.0,<31
2017,1,28,9.8,0.1,5.0,13.0,0.0,0.0,0.0,0.0,0.0,<31
2017,1,29,8.6,2.0,5.3,12.7,0.0,0.8,0.0,0.8,10.0,44
2017,1,30,5.8,1.9,3.9,14.1,0.0,0.0,0.0,0.0,26.0,46
2017,1,31,6.8,-1.3,2.8,15.2,0.0,0.0,0.0,0.0,31.0,37
2017,2,1,7.4,-4.9,1.3,16.7,0.0,0.0,0.0,0.0,0.0,0.0
2017,2,2,5.8,-5.8,0.0,18.0,0.0,0.0,0.0,0.0,0.0,<31
2017,2,3,0.9,-2.4,-0.8,18.8,0.0,0.0,12.0,15.2,0.0,<31
2017,2,4,0.9,0.0,0.5,17.5,0.0,3.6,10.6,24.0,9.0,32
2017,2,5,0.9,-1.7,-0.4,18.4,0.0,0.0,1.4,1.6,9.0,33
2017,2,6,-0.1,-3.4,-1.8,19.8,0.0,0.0,7.0,6.6,0.0,<31
2017,2,7,1.6,-6.0,-2.2,20.2,0.0,0.0,0.0,0.0,31.0,37
2017,2,8,-0.8,-7.2,-4.0,22.0,0.0,0.0,4.2,5.6,0.0,<31
2017,2,9,7.2,-0.9,3.2,14.8,0.0,19.8,0.2,20.0,7.0,33
2017,2,10,7.9,1.3,4.6,13.4,0.0,2.8,0.0,2.8,21.0,67
2017,2,11,6.9,-0.5,3.2,14.8,0.0,0.0,0.0,0.0,0.0,<31
2017,2,12,6.5,0.5,3.5,14.5,0.0,0.0,0.0,0.0,0.0,<31
2017,2,13,7.7,-1.6,3.1,14.9,0.0,0.0,0.0,0.0,0.0,<31
2017,2,14,11.2,0.1,5.7,12.3,0.0,7.4,0.0,7.4,7.0,43
2017,2,15,12.2,7.5,9.9,8.1,0.0,26.8,0.0,26.8,12.0,46
2017,2,16,12.7,4.8,8.8,9.2,0.0,1.6,0.0,1.6,16.0,54
2017,2,17,10.7,4.5,7.6,10.4,0.0,0.8,0.0,0.8,0.0,<31
2017,2,18,6.3,4.8,5.6,12.4,0.0,1.2,0.0,1.2,30.0,33
2017,2,19,8.2,4.7,6.5,11.5,0.0,7.0,0.0,7.0,12.0,50
2017,2,20,8.7,4.0,6.4,11.6,0.0,1.0,0.0,1.0,28.0,44
2017,2,21,7.4,1.5,4.5,13.5,0.0,1.2,0.6,1.8,27.0,44
2017,2,22,6.9,0.2,3.6,14.4,0.0,0.0,0.0,0.0,0.0,<31
2017,2,23,6.0,-0.7,2.7,15.3,0.0,0.0,0.0,0.0,0.0,<31
2017,2,24,8.1,0.8,4.5,13.5,0.0,0.0,0.0,0.0,9.0,33
2017,2,25,5.6,-3.4,1.1,16.9,0.0,0.4,0.0,0.4,0.0,<31
2017,2,26,6.6,0.5,3.6,14.4,0.0,4.0,0.0,4.0,29.0,46
2017,2,27,3.5,-1.8,0.9,17.1,0.0,0.0,0.0,0.0,0.0,<31
2017,2,28,5.7,-1.7,2.0,16.0,0.0,0.4,0.6,1.0,13.0,37
2017,3,1,7.9,3.1,5.5,12.5,0.0,0.8,0.0,0.8,27.0,39
2017,3,2,7.5,4.4,6.0,12.0,0.0,4.4,0.0,4.4,12.0,39
2017,3,3,7.5,5.0,6.3,11.7,0.0,7.4,0.0,7.4,13.0,54
2017,3,4,6.7,0.9,3.8,14.2,0.0,0.0,0.0,0.0,10.0,32
2017,3,5,4.5,0.0,2.3,15.7,0.0,4.8,3.0,8.6,0.0,<31
2017,3,6,6.2,0.4,3.3,14.7,0.0,1.0,0.0,1.0,17.0,37
2017,3,7,4.6,0.7,2.7,15.3,0.0,7.6,2.6,10.4,21.0,48
2017,3,8,7.0,0.9,4.0,14.0,0.0,2.2,0.0,2.2,23.0,52
2017,3,9,4.6,1.2,2.9,15.1,0.0,8.2,0.0,8.2,7.0,33
2017,3,10,8.8,3.5,6.2,11.8,0.0,4.0,0.0,4.0,0.0,<31
2017,3,11,9.3,4.3,6.8,11.2,0.0,9.4,0.0,9.4,9.0,39
2017,3,12,9.7,6.6,8.2,9.8,0.0,4.2,0.0,4.2,19.0,35
2017,3,13,10.3,7.0,8.7,9.3,0.0,10.8,0.0,10.8,5.0,35
2017,3,14,14.4,7.6,11.0,7.0,0.0,9.8,0.0,9.8,14.0,43
2017,3,15,10.9,7.3,9.1,8.9,0.0,4.2,0.0,4.2,20.0,33
2017,3,16,9.5,4.7,7.1,10.9,0.0,2.0,0.0,2.0,15.0,41
2017,3,17,9.1,3.0,6.1,11.9,0.0,10.2,0.0,10.2,12.0,41
2017,3,18,8.3,4.7,6.5,11.5,0.0,10.2,0.0,10.2,28.0,48
2017,3,19,9.2,1.3,5.3,12.7,0.0,0.0,0.0,0.0,21.0,32
2017,3,20,8.7,-1.4,3.7,14.3,0.0,0.0,0.0,0.0,31.0,35
2017,3,21,11.7,6.1,8.9,9.1,0.0,5.8,0.0,5.8,22.0,39
2017,3,22,12.5,6.0,9.3,8.7,0.0,2.6,0.0,2.6,20.0,52
2017,3,23,12.3,4.1,8.2,9.8,0.0,4.6,0.0,4.6,12.0,50
2017,3,24,10.8,5.6,8.2,9.8,0.0,6.6,0.0,6.6,12.0,35
2017,3,25,10.9,6.3,8.6,9.4,0.0,1.0,0.0,1.0,15.0,39
2017,3,26,9.9,5.6,7.8,10.2,0.0,15.0,0.0,15.0,7.0,39
2017,3,27,12.1,5.9,9.0,9.0,0.0,7.2,0.0,7.2,11.0,39
2017,3,28,8.9,7.1,8.0,10.0,0.0,29.6,0.0,29.6,11.0,48
2017,3,29,13.5,5.8,9.7,8.3,0.0,24.8,0.0,24.8,20.0,56
2017,3,30,11.8,6.1,9.0,9.0,0.0,0.2,0.0,0.2,0.0,<31
2017,3,31,11.7,4.0,7.9,10.1,0.0,0.8,0.0,0.8,0.0,<31
2017,4,1,10.8,6.4,8.6,9.4,0.0,11.2,0.0,11.2,26.0,41
2017,4,2,10.6,5.7,8.2,9.8,0.0,0.0,0.0,0.0,27.0,52
2017,4,3,10.3,1.7,6.0,12.0,0.0,0.0,0.0,0.0,0.0,<31
2017,4,4,13.8,4.7,9.3,8.7,0.0,7.2,0.0,7.2,14.0,57
2017,4,5,11.1,8.2,9.7,8.3,0.0,13.4,0.0,13.4,15.0,41
2017,4,6,13.3,7.2,10.3,7.7,0.0,5.2,0.0,5.2,9.0,43
2017,4,7,12.6,6.0,9.3,8.7,0.0,11.4,0.0,11.4,15.0,78
2017,4,8,8.5,5.7,7.1,10.9,0.0,9.8,0.0,9.8,13.0,39
2017,4,9,12.9,2.8,7.9,10.1,0.0,0.0,0.0,0.0,12.0,43
2017,4,10,10.9,6.4,8.7,9.3,0.0,5.0,0.0,5.0,11.0,50
2017,4,11,10.7,4.3,7.5,10.5,0.0,0.0,0.0,0.0,29.0,41
2017,4,12,13.0,7.5,10.3,7.7,0.0,12.0,0.0,12.0,8.0,46
2017,4,13,12.3,6.4,9.4,8.6,0.0,17.4,0.0,17.4,22.0,41
2017,4,14,12.6,6.0,9.3,8.7,0.0,3.2,0.0,3.2,18.0,35
2017,4,15,12.9,6.5,9.7,8.3,0.0,2.0,0.0,2.0,18.0,35
2017,4,16,12.8,3.0,7.9,10.1,0.0,0.0,0.0,0.0,30.0,39
2017,4,17,14.0,8.6,11.3,6.7,0.0,5.4,0.0,5.4,14.0,33
2017,4,18,14.3,9.1,11.7,6.3,0.0,5.2,0.0,5.2,21.0,32
2017,4,19,12.8,7.5,10.2,7.8,0.0,0.8,0.0,0.8,10.0,48
2017,4,20,13.2,8.5,10.9,7.1,0.0,3.6,0.0,3.6,19.0,33
2017,4,21,14.1,6.5,10.3,7.7,0.0,0.0,0.0,0.0,20.0,32
2017,4,22,13.8,7.3,10.6,7.4,0.0,5.8,0.0,5.8,16.0,46
2017,4,23,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4,24,13.1,7.4,10.3,7.7,0.0,5.0,0.0,5.0,26.0,32
2017,4,25,13.8,8.4,11.1,6.9,0.0,1.4,0.0,1.4,12.0,44
2017,4,26,14.9,8.0,11.5,6.5,0.0,2.8,0.0,2.8,28.0,48
2017,4,27,12.5,8.4,10.5,7.5,0.0,0.0,0.0,0.0,27.0,46
2017,4,28,13.9,5.3,9.6,8.4,0.0,0.0,0.0,0.0,20.0,32
2017,4,29,10.2,7.7,9.0,9.0,0.0,6.2,0.0,6.2,6.0,35
2017,4,30,13.9,5.9,9.9,8.1,0.0,0.0,0.0,0.0,26.0,35
2017,5,1,11.4,6.5,9.0,9.0,0.0,1.4,0.0,1.4,0.0,<31
2017,5,2,14.4,3.8,9.1,8.9,0.0,0.6,0.0,0.6,0.0,<31
2017,5,3,15.4,11.0,13.2,4.8,0.0,28.2,0.0,28.2,0.0,<31
2017,5,4,19.6,9.3,14.5,3.5,0.0,0.2,0.0,0.2,0.0,<31
2017,5,5,16.4,9.8,13.1,4.9,0.0,0.8,0.0,0.8,12.0,44
2017,5,6,13.2,8.4,10.8,7.2,0.0,0.0,0.0,0.0,25.0,41
2017,5,7,13.3,4.4,8.9,9.1,0.0,0.0,0.0,0.0,29.0,39
2017,5,8,14.9,8.7,11.8,6.2,0.0,0.0,0.0,0.0,30.0,35
2017,5,9,15.2,5.7,10.5,7.5,0.0,0.0,0.0,0.0,30.0,35
2017,5,10,17.4,9.9,13.7,4.3,0.0,0.2,0.0,0.2,19.0,33
2017,5,11,13.6,9.1,11.4,6.6,0.0,19.8,0.0,19.8,12.0,39
2017,5,12,13.8,7.2,10.5,7.5,0.0,6.6,0.0,6.6,8.0,35
2017,5,13,13.8,5.9,9.9,8.1,0.0,0.2,0.0,0.2,20.0,37
2017,5,14,13.9,8.2,11.1,6.9,0.0,2.8,0.0,2.8,0.0,<31
2017,5,15,10.9,6.6,8.8,9.2,0.0,17.2,0.0,17.2,8.0,37
2017,5,16,13.2,5.9,9.6,8.4,0.0,14.8,0.0,14.8,10.0,39
2017,5,17,15.8,9.3,12.6,5.4,0.0,0.0,0.0,0.0,0.0,<31
2017,5,18,16.6,11.1,13.9,4.1,0.0,0.0,0.0,0.0,0.0,<31
2017,5,19,17.8,10.6,14.2,3.8,0.0,0.0,0.0,0.0,0.0,<31
2017,5,20,18.7,7.8,13.3,4.7,0.0,0.0,0.0,0.0,0.0,<31
2017,5,21,19.8,8.4,14.1,3.9,0.0,0.0,0.0,0.0,29.0,33
2017,5,22,21.7,9.9,15.8,2.2,0.0,0.0,0.0,0.0,0.0,<31
2017,5,23,22.4,10.0,16.2,1.8,0.0,0.0,0.0,0.0,29.0,78
2017,5,24,17.0,9.8,13.4,4.6,0.0,0.0,0.0,0.0,28.0,87
2017,5,25,17.6,7.8,12.7,5.3,0.0,0.0,0.0,0.0,29.0,32
2017,5,26,20.4,8.6,14.5,3.5,0.0,0.0,0.0,0.0,0.0,<31
2017,5,27,22.2,9.7,16.0,2.0,0.0,0.0,0.0,0.0,0.0,<31
2017,5,28,25.9,10.9,18.4,0.0,0.4,0.0,0.0,0.0,0.0,<31
2017,5,29,22.9,12.3,17.6,0.4,0.0,0.0,0.0,0.0,12.0,33
2017,5,30,15.7,11.8,13.8,4.2,0.0,8.2,0.0,8.2,9.0,48
2017,5,31,18.2,11.3,14.8,3.2,0.0,1.2,0.0,1.2,12.0,32
2017,6,1,18.1,12.5,15.3,2.7,0.0,1.2,0.0,1.2,0.0,<31
2017,6,2,19.3,12.2,15.8,2.2,0.0,1.2,0.0,1.2,20.0,35
2017,6,3,17.9,11.6,14.8,3.2,0.0,0.0,0.0,0.0,19.0,37
2017,6,4,18.1,9.4,13.8,4.2,0.0,0.0,0.0,0.0,20.0,35
2017,6,5,18.8,8.3,13.6,4.4,0.0,0.0,0.0,0.0,0.0,<31
2017,6,6,24.0,11.5,17.8,0.2,0.0,0.0,0.0,0.0,0.0,<31
2017,6,7,22.8,13.7,18.3,0.0,0.3,0.0,0.0,0.0,0.0,<31
2017,6,8,17.4,11.8,14.6,3.4,0.0,24.4,0.0,24.4,19.0,48
2017,6,9,17.5,8.6,13.1,4.9,0.0,0.0,0.0,0.0,11.0,32
2017,6,10,17.4,10.0,13.7,4.3,0.0,0.0,0.0,0.0,0.0,<31
2017,6,11,18.8,9.3,14.1,3.9,0.0,0.0,0.0,0.0,0.0,<31
2017,6,12,20.2,13.5,16.9,1.1,0.0,0.0,0.0,0.0,28.0,39
2017,6,13,16.9,11.1,14.0,4.0,0.0,0.0,0.0,0.0,10.0,33
2017,6,14,16.6,9.7,13.2,4.8,0.0,0.0,0.0,0.0,0.0,<31
2017,6,15,14.6,11.5,13.1,4.9,0.0,15.2,0.0,15.2,15.0,46
2017,6,16,20.1,11.3,15.7,2.3,0.0,0.0,0.0,0.0,20.0,39
2017,6,17,17.2,11.1,14.2,3.8,0.0,0.4,0.0,0.4,0.0,<31
2017,6,18,15.8,11.6,13.7,4.3,0.0,3.8,0.0,3.8,0.0,<31
2017,6,19,18.6,11.8,15.2,2.8,0.0,0.0,0.0,0.0,23.0,33
2017,6,20,19.9,13.2,16.6,1.4,0.0,0.2,0.0,0.2,25.0,48
2017,6,21,18.1,12.0,15.1,2.9,0.0,0.0,0.0,0.0,28.0,44
2017,6,22,19.5,10.1,14.8,3.2,0.0,0.0,0.0,0.0,28.0,32
2017,6,23,21.1,11.0,16.1,1.9,0.0,0.0,0.0,0.0,30.0,35
2017,6,24,25.2,11.3,18.3,0.0,0.3,0.0,0.0,0.0,0.0,<31
2017,6,25,26.2,13.1,19.7,0.0,1.7,0.0,0.0,0.0,0.0,<31
2017,6,26,22.5,15.0,18.8,0.0,0.8,0.0,0.0,0.0,0.0,<31
2017,6,27,20.0,12.4,16.2,1.8,0.0,0.0,0.0,0.0,19.0,33
2017,6,28,20.1,12.8,16.5,1.5,0.0,0.0,0.0,0.0,18.0,35
2017,6,29,21.6,12.2,16.9,1.1,0.0,0.0,0.0,0.0,0.0,<31
2017,6,30,24.1,13.1,18.6,0.0,0.6,0.0,0.0,0.0,0.0,<31
2017,7,1,21.5,13.2,17.4,0.6,0.0,0.0,0.0,0.0,11.0,46
2017,7,2,23.9,12.8,18.4,0.0,0.4,0.0,0.0,0.0,12.0,33
2017,7,3,19.9,14.1,17.0,1.0,0.0,0.0,0.0,0.0,28.0,35
2017,7,4,20.8,12.2,16.5,1.5,0.0,0.0,0.0,0.0,0.0,<31
2017,7,5,24.1,12.1,18.1,0.0,0.1,0.0,0.0,0.0,0.0,<31
2017,7,6,24.4,13.8,19.1,0.0,1.1,0.0,0.0,0.0,0.0,<31
2017,7,7,22.6,14.2,18.4,0.0,0.4,0.0,0.0,0.0,13.0,50
2017,7,8,22.9,11.8,17.4,0.6,0.0,0.0,0.0,0.0,0.0,<31
2017,7,9,24.0,15.0,19.5,0.0,1.5,0.0,0.0,0.0,28.0,39
2017,7,10,20.8,15.6,18.2,0.0,0.2,0.0,0.0,0.0,29.0,46
2017,7,11,21.9,12.2,17.1,0.9,0.0,0.0,0.0,0.0,20.0,41
2017,7,12,23.6,13.3,18.5,0.0,0.5,0.0,0.0,0.0,10.0,32
2017,7,13,22.9,14.9,18.9,0.0,0.9,0.0,0.0,0.0,0.0,<31
2017,7,14,22.7,12.6,17.7,0.3,0.0,0.0,0.0,0.0,19.0,41
2017,7,15,23.9,13.3,18.6,0.0,0.6,0.0,0.0,0.0,28.0,43
2017,7,16,20.5,15.5,18.0,0.0,0.0,0.0,0.0,0.0,22.0,37
2017,7,17,22.7,10.4,16.6,1.4,0.0,0.0,0.0,0.0,28.0,35
2017,7,18,22.8,12.7,17.8,0.2,0.0,0.0,0.0,0.0,20.0,32
2017,7,19,23.9,13.7,18.8,0.0,0.8,0.0,0.0,0.0,10.0,41
2017,7,20,23.6,15.6,19.6,0.0,1.6,0.2,0.0,0.2,16.0,35
2017,7,21,20.3,14.2,17.3,0.7,0.0,0.2,0.0,0.2,0.0,<31
2017,7,22,21.9,15.4,18.7,0.0,0.7,1.4,0.0,1.4,0.0,<31
2017,7,23,22.3,15.6,19.0,0.0,1.0,0.0,0.0,0.0,29.0,44
2017,7,24,22.1,15.7,18.9,0.0,0.9,0.0,0.0,0.0,29.0,39
2017,7,25,23.8,15.2,19.5,0.0,1.5,0.0,0.0,0.0,31.0,32
2017,7,26,25.4,13.6,19.5,0.0,1.5,0.0,0.0,0.0,0.0,<31
2017,7,27,23.4,13.4,18.4,0.0,0.4,0.0,0.0,0.0,12.0,41
2017,7,28,22.5,11.5,17.0,1.0,0.0,0.0,0.0,0.0,21.0,33
2017,7,29,25.7,12.8,19.3,0.0,1.3,0.0,0.0,0.0,10.0,39
2017,7,30,24.1,14.9,19.5,0.0,1.5,0.0,0.0,0.0,20.0,35
2017,7,31,23.8,13.6,18.7,0.0,0.7,0.0,0.0,0.0,30.0,33
2017,8,1,22.5,17.2,19.9,0.0,1.9,0.0,0.0,0.0,29.0,37
2017,8,2,22.5,17.2,19.9,0.0,1.9,0.0,0.0,0.0,30.0,41
2017,8,3,24.1,16.9,20.5,0.0,2.5,0.0,0.0,0.0,30.0,35
2017,8,4,21.5,15.1,18.3,0.0,0.3,0.0,0.0,0.0,31.0,32
2017,8,5,23.9,15.0,19.5,0.0,1.5,0.0,0.0,0.0,0.0,<31
2017,8,6,23.6,13.1,18.4,0.0,0.4,0.0,0.0,0.0,0.0,<31
2017,8,7,23.1,14.3,18.7,0.0,0.7,0.0,0.0,0.0,0.0,<31
2017,8,8,23.7,15.0,19.4,0.0,1.4,0.0,0.0,0.0,0.0,<31
2017,8,9,24.4,14.9,19.7,0.0,1.7,0.0,0.0,0.0,0.0,<31
2017,8,10,26.1,15.9,21.0,0.0,3.0,0.0,0.0,0.0,0.0,<31
2017,8,11,24.8,15.4,20.1,0.0,2.1,0.0,0.0,0.0,0.0,<31
2017,8,12,21.6,14.0,17.8,0.2,0.0,0.2,0.0,0.2,15.0,44
2017,8,13,20.6,15.1,17.9,0.1,0.0,4.8,0.0,4.8,0.0,<31
2017,8,14,20.1,13.4,16.8,1.2,0.0,0.0,0.0,0.0,0.0,<31
2017,8,15,21.5,13.2,17.4,0.6,0.0,0.0,0.0,0.0,0.0,<31
2017,8,16,23.7,13.6,18.7,0.0,0.7,0.0,0.0,0.0,12.0,32
2017,8,17,23.9,13.9,18.9,0.0,0.9,0.0,0.0,0.0,20.0,33
2017,8,18,23.3,13.6,18.5,0.0,0.5,0.0,0.0,0.0,13.0,35
2017,8,19,20.4,13.9,17.2,0.8,0.0,0.0,0.0,0.0,29.0,48
2017,8,20,22.1,13.4,17.8,0.2,0.0,0.0,0.0,0.0,19.0,33
2017,8,21,22.1,12.6,17.4,0.6,0.0,0.0,0.0,0.0,0.0,<31
2017,8,22,28.3,13.8,21.1,0.0,3.1,0.0,0.0,0.0,20.0,35
2017,8,23,24.5,14.8,19.7,0.0,1.7,0.0,0.0,0.0,11.0,41
2017,8,24,21.4,13.3,17.4,0.6,0.0,0.0,0.0,0.0,26.0,43
2017,8,25,21.2,12.3,16.8,1.2,0.0,0.0,0.0,0.0,22.0,32
2017,8,26,23.6,10.9,17.3,0.7,0.0,0.0,0.0,0.0,0.0,<31
2017,8,27,24.5,13.0,18.8,0.0,0.8,0.0,0.0,0.0,29.0,33
2017,8,28,24.3,15.4,19.9,0.0,1.9,0.0,0.0,0.0,29.0,33
2017,8,29,29.5,15.4,22.5,0.0,4.5,0.0,0.0,0.0,13.0,37
2017,8,30,22.7,15.3,19.0,0.0,1.0,0.0,0.0,0.0,10.0,39
2017,8,31,22.1,12.8,17.5,0.5,0.0,0.0,0.0,0.0,0.0,<31
2017,9,1,23.2,13.2,18.2,0.0,0.2,0.0,0.0,0.0,0.0,<31
2017,9,2,26.3,12.4,19.4,0.0,1.4,0.0,0.0,0.0,0.0,<31
2017,9,3,26.0,16.1,21.1,0.0,3.1,0.0,0.0,0.0,0.0,<31
2017,9,4,25.7,15.4,20.6,0.0,2.6,0.0,0.0,0.0,30.0,33
2017,9,5,26.4,17.8,22.1,0.0,4.1,0.0,0.0,0.0,0.0,<31
2017,9,6,26.6,17.7,22.2,0.0,4.2,0.0,0.0,0.0,0.0,<31
2017,9,7,22.9,16.1,19.5,0.0,1.5,0.0,0.0,0.0,29.0,35
2017,9,8,19.6,16.6,18.1,0.0,0.1,3.4,0.0,3.4,0.0,<31
2017,9,9,17.1,13.1,15.1,2.9,0.0,5.4,0.0,5.4,11.0,32
2017,9,10,20.8,12.2,16.5,1.5,0.0,0.0,0.0,0.0,10.0,33
2017,9,11,23.4,12.2,17.8,0.2,0.0,0.0,0.0,0.0,0.0,<31
2017,9,12,19.2,15.6,17.4,0.6,0.0,0.0,0.0,0.0,29.0,41
2017,9,13,18.8,11.9,15.4,2.6,0.0,0.0,0.0,0.0,29.0,48
2017,9,14,19.7,8.7,14.2,3.8,0.0,0.0,0.0,0.0,29.0,39
2017,9,15,21.1,7.6,14.4,3.6,0.0,0.0,0.0,0.0,0.0,<31
2017,9,16,21.5,10.8,16.2,1.8,0.0,0.0,0.0,0.0,0.0,<31
2017,9,17,16.3,11.2,13.8,4.2,0.0,2.4,0.0,2.4,12.0,57
2017,9,18,17.2,9.6,13.4,4.6,0.0,2.5,0.0,2.5,9.0,37
2017,9,19,14.8,9.6,12.2,5.8,0.0,5.2,0.0,5.2,7.0,33
2017,9,20,15.2,8.4,11.8,6.2,0.0,1.2,0.0,1.2,27.0,39
2017,9,21,16.1,8.9,12.5,5.5,0.0,0.0,0.0,0.0,0.0,<31
2017,9,22,17.2,6.8,12.0,6.0,0.0,0.0,0.0,0.0,0.0,<31
2017,9,23,18.6,10.1,14.4,3.6,0.0,0.0,0.0,0.0,20.0,32
2017,9,24,18.7,9.4,14.1,3.9,0.0,0.0,0.0,0.0,0.0,<31
2017,9,25,17.8,11.7,14.8,3.2,0.0,1.4,0.0,1.4,0.0,<31
2017,9,26,19.0,10.5,14.8,3.2,0.0,0.0,0.0,0.0,0.0,<31
2017,9,27,19.0,8.8,13.9,4.1,0.0,0.0,0.0,0.0,0.0,<31
2017,9,28,22.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,<31
2017,9,29,18.0,11.7,14.9,3.1,0.0,3.6,0.0,3.6,12.0,39
2017,9,30,15.4,10.3,12.9,5.1,0.0,4.3,0.0,4.3,0.0,<31
2017,10,1,15.6,7.4,11.5,6.5,0.0,0.0,0.0,0.0,28.0,37
2017,10,2,16.2,6.5,11.4,6.6,0.0,0.0,0.0,0.0,29.0,33
2017,10,3,16.8,4.1,10.5,7.5,0.0,0.0,0.0,0.0,0.0,<31
2017,10,4,16.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,<31
2017,10,5,16.6,5.1,10.9,7.1,0.0,0.0,0.0,0.0,0.0,<31
2017,10,6,15.0,6.0,10.5,7.5,0.0,1.2,0.0,1.2,28.0,57
2017,10,7,15.2,9.8,12.5,5.5,0.0,0.0,0.0,0.0,28.0,61
2017,10,8,14.2,3.9,9.1,8.9,0.0,0.0,0.0,0.0,28.0,39
2017,10,9,15.2,5.5,10.4,7.6,0.0,0.0,0.0,0.0,0.0,<31
2017,10,10,12.3,6.5,9.4,8.6,0.0,3.1,0.0,3.1,28.0,39
2017,10,11,13.4,6.6,10.0,8.0,0.0,2.2,0.0,2.2,0.0,<31
2017,10,12,9.6,6.1,7.9,10.1,0.0,31.4,0.0,31.4,6.0,35
2017,10,13,11.4,4.6,8.0,10.0,0.0,1.0,0.0,1.0,29.0,41
2017,10,14,10.4,5.2,7.8,10.2,0.0,0.2,0.0,0.2,4.0,37
2017,10,15,13.6,8.7,11.2,6.8,0.0,0.0,0.0,0.0,0.0,<31
